subconcurrency,accondate,subconform,anchetype,subcondate,acconcurrency,acconform,entname,liacconam,lisubconam
人民币,1431270000000.0,货币,公司,1431270000000.0,人民币,货币,9f6c8a7b99f586790cfb872139ba5a97,65.0,65.0
人民币,,货币,公司,1672420000000.0,人民币,货币,948aa1a2a2ede9aa6388f0f377311f89,0.0,2.0
人民币,1303660000000.0,货币,公司,1303660000000.0,人民币,货币,e06d0c9fede2ad270e33c72189152ec7,30.0,30.0
人民币,1347210000000.0,货币,公司,1347210000000.0,人民币,货币,98d4fa3d4b1fe9d0cf19414a5e601430,180.0,180.0
人民币,1398100000000.0,货币,GS,1398100000000.0,人民币,货币,c1cba3871efeb471900a3f16c611f6fc,36.0,36.0
人民币,,货币,公司,2398260000000.0,人民币,货币,2eec814fb87c10e9bfa1f264c21cc08e,0.0,500.0
人民币,1412010000000.0,货币,公司,2035990000000.0,人民币,货币,7ad29521c31ab8ffa1151ed0feca6f8d,4.28,100.0
人民币,1147280000000.0,货币,公司,1147280000000.0,人民币,货币,998907c89b8f111eb639675fd2a7ab0d,30.6,30.6
人民币,1361200000000.0,货币,GS,1361200000000.0,人民币,货币,a02086b099801867309cf5ebfcf1eafa,3.6,3.6
人民币,1332170000000.0,货币,公司,1332170000000.0,人民币,货币,9bce7aa03f4a63ead7965b21cf292976,100.0,100.0
人民币,,货币,GS,2355930000000.0,人民币,货币,cf4816f97d4f497d45e54ea3278c4ce6,0.0,153.0
人民币,,货币,公司,2366730000000.0,,,9932a37f73616184dd2b7c1a4f0aba5f,,25.0
,,货币,公司,2114270000000.0,,,08d1276fe0b781459f31045eb259ede0,,99.0
人民币,1357230000000.0,货币,公司,1357230000000.0,人民币,货币,70f27e8558d939e33d67433ade7605dd,30.0,30.0
人民币,1752680000000.0,货币,,1437060000000.0,人民币,货币,5b1efaff21e307e1a2ebb1717980f3f2,0.0,180.0
人民币,,货币,公司,2745420000000.0,人民币,货币,611f8b1ea7ef5d76d89461b4d2faf8d6,,100.0
人民币,1302450000000.0,货币,公司,1302450000000.0,人民币,货币,4884ff919a12339b14d755f356d556fa,1.0,1.0
人民币,2388760000000.0,货币,公司,2388760000000.0,人民币,货币,43a9bae03182606d78cd57720e46fd55,0.0,25.0
人民币,1267030000000.0,货币,公司,1267030000000.0,人民币,货币,daf383bdcb372c41a7521c615508f645,25.5,25.5
人民币,,货币,公司,1448900000000.0,,,ad3244fd16123d98ffe9428b09770a1f,,20.0
人民币,1398270000000.0,货币,GS,2029420000000.0,人民币,货币,9e13a938747bf5e53b88b307c3ce246d,2.0,300.0
人民币,1385050000000.0,货币,公司,1385050000000.0,人民币,货币,8e335a6bade4f60420f43e7863522554,1.5,1.5
人民币,1338390000000.0,货币,公司,1338390000000.0,人民币,货币,392ec1002f7a21910d793fb1b51f97d4,20.0,20.0
人民币,1459180000000.0,货币,公司,1459180000000.0,人民币,货币,46bb647110c3aaae309340e0fd4b365b,3.0,3.0
人民币,,货币,公司,1407430000000.0,人民币,货币,07b0fd9c020803586f1c03e008f3df48,25.0,25.0
人民币,1420650000000.0,货币,公司,1420650000000.0,人民币,货币,3fe7022e6a0efb3f9f5fa4340c4a8b01,8.0,8.0
人民币,1419960000000.0,货币,公司,2348240000000.0,人民币,货币,73911349ff7eb30330b2a4584a267de4,0.0,300.0
人民币,1378140000000.0,货币,,1378140000000.0,人民币,货币,e9b8d65255447459c97f452971f4de74,5.0,5.0
人民币,1375890000000.0,货币,公司,1375890000000.0,人民币,货币,c0cc438d715fe27aba4bf3dac54fe07b,8.0,8.0
人民币,1206550000000.0,货币,GS,1206550000000.0,人民币,货币,3ef418ea748745e8d4fa1c46a715b643,1.0,1.0
人民币,,货币,公司,2697470000000.0,人民币,货币,eda7022ec849ea84ee45616b4a1ff8e9,0.0,1.2
人民币,,货币,公司,1724520000000.0,人民币,货币,747165b8955e697fe2b6e164cbb6e8f1,0.0,10.0
人民币,1311870000000.0,货币,公司,1311520000000.0,人民币,货币,1bf4190599fcf9116b8c3905ff9e6743,9.0,9.0
人民币,,"1,",GS,1411060000000.0,人民币,"1,",d2ce66aa0e2e1f840ba898adec6533d7,0.0,15.0
人民币,1273510000000.0,货币,公司,1273510000000.0,人民币,货币,9080edb3cf9dc3f79b2b1529de52f14d,30.0,30.0
人民币,1338830000000.0,货币,,1338830000000.0,人民币,货币,9041353c068b1c63248006ef2e612348,80.0,80.0
人民币,1395680000000.0,货币,公司,1395680000000.0,人民币,货币,9ce1e0676b8b6f3ca5722d52901832c9,10.0,10.0
人民币,1409500000000.0,货币,公司,1409500000000.0,人民币,货币,a4de0de2949ddd80976ce0be8af61194,0.0,150.3
人民币,1373210000000.0,货币,,1373210000000.0,人民币,货币,741d260d38f3a0fbaa03f47b0c46d48d,45.0,45.0
人民币,,货币,GS,2060610000000.0,人民币,货币,410253c8486d71a723ccd659759603fa,0.0,300.0
人民币,925142000000.0,货币,公司,925142000000.0,人民币,货币,a137d8b74a44baa14ced96893cc048be,60.0,60.0
人民币,1381680000000.0,货币,GS,1415720000000.0,人民币,货币,a303560e23bd6825adcd2d128c21ebd4,5.0,150.0
人民币,1312210000000.0,货币,公司,1312210000000.0,人民币,货币,e1fda874417445496f558e17c5cc5e1f,10.0,10.0
人民币,1451490000000.0,货币,公司,2394460000000.0,人民币,货币,b77743e119ef39373965fe3e3ebf366a,0.0,1.5
人民币,,货币,公司,2398260000000.0,人民币,货币,4f178c546a7cee0189ac14a159d440c2,,30.0
人民币,1445180000000.0,货币,公司,1445180000000.0,人民币,货币,dfea67475fbf3a0dd74d8a7ef04975a8,40.0,40.0
人民币,1355930000000.0,货币,公司,1407080000000.0,人民币,货币,6b146b422667953c21561912f2d4cd13,10.0,60.0
人民币,1255280000000.0,货币,,1255280000000.0,人民币,货币,de24ee2132fe95d01fa05cfe30190bc5,50.0,50.0
人民币,,货币,,1353600000000.0,,,44e4550916774120f45a007755a38bd8,,4.9
人民币,1309100000000.0,货币,公司,1309100000000.0,人民币,货币,49e3ded9cff641453b4691df15c5f8e9,51.0,51.0
人民币,1472050000000.0,货币,公司,1443540000000.0,人民币,货币,b9a1d5ebcdeb631eb028c3a07e03d59a,29.99,147.0
人民币,1333990000000.0,货币,公司,1333990000000.0,人民币,货币,c8c70bacd6da38715d7e91913710ae6b,3.0,3.0
人民币,1187880000000.0,货币,公司,1187880000000.0,人民币,货币,91a7929298ad23627aa3936eefa84eaf,80.0,80.0
人民币,1381160000000.0,货币,,1381160000000.0,人民币,货币,31466e741134fcf45ded5c7f00b3dc0d,2.7,2.7
人民币,1401720000000.0,货币,公司,1401720000000.0,人民币,货币,e44a5b3ba1e514143bf216ff96e57733,5.0,5.0
人民币,1417190000000.0,货币,公司,1415720000000.0,人民币,货币,214eff3985b0274f4c6359e985c54a6e,100.0,100.0
,1119540000000.0,货币,公司,1119540000000.0,,货币,b047d45c3fea90606f3aa2eb2881609a,15.0,15.0
人民币,1343750000000.0,货币,公司,1343750000000.0,人民币,货币,e85a393adddd6641ba4ef8359644e854,280.0,280.0
人民币,1255880000000.0,货币,公司,1255880000000.0,人民币,货币,4c2ca872dbd99e8dda19210ba4fa6feb,10.0,10.0
人民币,1330960000000.0,货币,公司,1330960000000.0,人民币,货币,02144eef292b1b0053a2b4dbb7c152c2,102.51,102.51
人民币,1319040000000.0,货币,公司,1319040000000.0,人民币,货币,a8a98ce88363fa3d15982fff52ff1b8b,14.0,14.0
人民币,1378830000000.0,货币,公司,1378830000000.0,人民币,货币,02b2cd050744255ba3de7b07d32c1542,150.9,150.9
人民币,1394040000000.0,"1,",GS,1394040000000.0,人民币,"1,",1144beef056e3d8c3c5717ddf4e83f85,180.0,180.0
人民币,,"1,",GS,2060780000000.0,0,,dcc40d105dca9effe96f9c1088f049b6,,200.0
人民币,,货币,公司,1713890000000.0,人民币,货币,3f29baeefa8fc657aca12d496de5674d,0.0,100.0
人民币,1028130000000.0,货币,公司,1028130000000.0,人民币,货币,deb0428b0cc60ccf62d31aea460445a7,20.0,20.0
人民币,,货币,公司,2051110000000.0,人民币,货币,b0d6f22de08ca60eacb1a25e7c963e2c,0.0,100.0
人民币,1480440000000.0,货币,公司,2706540000000.0,人民币,货币,38990083470df9402cfd15bb285d7554,211.19553,301.0
人民币,1466520000000.0,货币,公司,2705850000000.0,人民币,货币,86cbc8430cba6339478e6b98b70ca6c6,100000.0,21.0
人民币,1580310000000.0,货币,公司,1580310000000.0,人民币,货币,e423debc1cc789cccd046be35fcb54f5,0.0,108.0
人民币,,货币,公司,2399900000000.0,人民币,货币,2dc9d7df5f4227584b4165b23797f170,0.0,51.0
人民币,1196090000000.0,货币,公司,1196090000000.0,人民币,货币,307ae116552c25e09b911353f98097fb,60.0,60.0
人民币,,"1,",GS,2745420000000.0,人民币,"1,",19b3491b9397f8c551479bf29a8a301c,0.0,145.0
人民币,1295280000000.0,货币,公司,1295280000000.0,人民币,货币,c70e98884c35a0ad419248517ac8970d,2.0,2.0
人民币,1066840000000.0,"1,",GS,1066840000000.0,人民币,"1,",bf385aff63260b8841a1caa02709ae54,18.0001,18.0001
人民币,1312390000000.0,货币,公司,1316450000000.0,人民币,货币,07834fd9c4e014233eeb47bfe96c8962,2.0,2.0
人民币,1184260000000.0,货币,公司,1184260000000.0,人民币,货币,976f66a4cda58d63069a57d616b16be6,20.0,20.0
,,货币,,2391180000000.0,,,29865d31ecc2568923787fdba0088fcd,,9.0
人民币,,货币,公司,2048770000000.0,人民币,货币,7959cfaffec47b76602ec2d6c5eca32d,0.0,50.0
人民币,1384360000000.0,货币,公司,1384360000000.0,人民币,货币,c58f93e2f307ea5ab0681551ed05747b,1.8,1.8
人民币,,"1,",GS,2062510000000.0,人民币,,3bdf22ea6ac5fe59a63c279ff112dd48,,10.5
人民币,,货币,公司,2361200000000.0,人民币,货币,31399ed42c0255fef9de2b566f32e94f,0.0,100.0
人民币,1388590000000.0,"1,",GS,1388590000000.0,人民币,"1,",0637d8e6c1505e6f18936dc1c974ce75,50.0,50.0
人民币,1429460000000.0,货币,公司,1429460000000.0,人民币,货币,f68661da3998b1aa475280a6499f07a9,50.0,50.0
填写/修改后已公示,1419960000000.0,人民币,货币,1419960000000.0,人民币,货币,18ebbc4ecc4500d7b1875ea9693cbfa2,16.5,16.5
人民币,1366560000000.0,货币,,1366560000000.0,人民币,货币,855a5f4fd6f3c0c49f825d8752562d24,95.0,95.0
填写/修改后已公示,1152630000000.0,人民币,货币,1152630000000.0,人民币,货币,f9f49020df5e1ad5d42d34fb6fcebd71,10.2,10.2
填写/修改后已公示,,,货币,1924880000000.0,人民币,,92b8c913ee06cd155de3dbba072f9694,,60.6
人民币,,货币,公司,2429800000000.0,人民币,货币,d23e61d3665340887272e4291ef0769a,0.0,20.0
人民币,1425050000000.0,货币,GS,1425050000000.0,人民币,货币,78e64bd3d5596829e291c3f150d11fa5,245.0,245.0
人民币,1153070000000.0,货币,,1153070000000.0,人民币,货币,a85b9085743552ff44cc0d9b1a27b55d,26.0,26.0
人民币,1390410000000.0,货币,GS,1390410000000.0,人民币,货币,bed258c2d5047c1c5029f2a13167b12a,120.0,120.0
人民币,1295880000000.0,货币,公司,1295880000000.0,人民币,货币,33c23e765b523b059c824b2baa4beee7,33.0,33.0
人民币,1338650000000.0,货币,公司,1338650000000.0,人民币,货币,b4217db934c4975b76eb591b59c16349,140.0,140.0
人民币,1398870000000.0,货币,公司,1552230000000.0,人民币,货币,96461d0194cb85de51ee4a055cd5101b,10.0,100.0
人民币,1144940000000.0,货币,公司,1144940000000.0,人民币,货币,0a4722a130ee06b69fa207cf50941d7a,10.0,10.0
人民币,1191860000000.0,货币,公司,1191860000000.0,人民币,货币,6174c26d22c6928dd1aaee52d3a4233b,3.0,3.0
人民币,1154970000000.0,货币,,1154970000000.0,人民币,货币,3a491600f59d83d47e3262582bbb54eb,25.0,25.0
人民币,1342540000000.0,"1,",GS,1342540000000.0,人民币,"1,",b2daec3406a315738072bc80209b7455,70.0,70.0
人民币,1268060000000.0,"1,",GS,2100700000000.0,人民币,"1,",7ed3ba91b6ba3716e7948e63972cdb75,20.0,300.0
人民币,1447520000000.0,货币,公司,1447520000000.0,人民币,货币,df1669d364f199b98ddeabfe1594c6e6,125.0,125.0
人民币,1382980000000.0,货币,公司,1382980000000.0,人民币,货币,283e2349f649c6de5b3b7f69bc5b4809,450.0,450.0
人民币,1401470000000.0,货币,GS,1441730000000.0,人民币,货币,5d60a6a022f15dcbf63ba11f986a4b98,25.0,25.0
人民币,1366210000000.0,货币,公司,1366210000000.0,人民币,货币,1e99d9bd85401702d5b2ee86450353b7,350.7,350.7
人民币,1388760000000.0,货币,GS,1388760000000.0,人民币,货币,0c8237875eb2eea5934818bd28a05c9b,20.0,20.0
人民币,1409410000000.0,货币,公司,1409410000000.0,人民币,货币,5393e67b191e67327b242d0a701080ac,20.4,20.4
人民币,1186070000000.0,货币,公司,1186070000000.0,人民币,货币,d622685c83b777a0b0c233d5854dda41,45.9,45.9
人民币,1349880000000.0,货币,公司,1349880000000.0,人民币,货币,85136b403538fe398ed23927fdbaa1c6,24.0,24.0
人民币,1385400000000.0,货币,公司,1385400000000.0,人民币,货币,90fcf5d5a66c7c752db8aabc544f4aa0,592.0,592.0
人民币,1240160000000.0,货币,公司,1240160000000.0,人民币,货币,1066e8e1236152ae6805547f36531871,40.8,40.8
人民币,1283700000000.0,货币,公司,1283700000000.0,人民币,货币,7e3a5fe97efefcabbc9dc879a7b77fbe,1.5,1.5
人民币,1407860000000.0,货币,公司,1588260000000.0,人民币,货币,8fc9f571e495d6b9b5f57bda7fb9c3af,2.0,2.0
人民币,1172760000000.0,货币,GS,1172760000000.0,人民币,货币,770123022ee2e73704226bb54189f7bc,0.15,0.15
0,,"1,",GS,2082640000000.0,0,"1,",e5cb13799fefe16041a252a2d61f6778,300.0,300.0
人民币,936288000000.0,货币,公司,936288000000.0,人民币,货币,c91e4eba7dee87dc8c62859834771057,2.7,2.7
人民币,1343660000000.0,货币,公司,1343660000000.0,人民币,货币,40818b1d19b0c81fe5f831b967385a17,3.0,3.0
人民币,,货币,GS,2363790000000.0,人民币,货币,c3a0e1f003d889a7d1a2da2644734737,0.0,90.0
人民币,1374420000000.0,货币,公司,1374420000000.0,人民币,货币,0c30bd21254649597c615ba1fcb1ab4b,49.0,49.0
人民币,1380470000000.0,货币,公司,1380470000000.0,人民币,货币,be60f2ec642ad322757b2d3fc52d84b9,12.0,12.0
人民币,1387300000000.0,货币,公司,1387300000000.0,人民币,货币,b783cfeef51b20786244266aad5446a6,60.0,60.0
人民币,,货币,,2381410000000.0,人民币,货币,91870641b7ab488c744e2f0fbf1207c5,0.0,150.0
人民币,1117560000000.0,货币,GS,1117560000000.0,人民币,货币,4e3d732a0200d2073f6297f61bb9a5cc,5.0,5.0
人民币,1397400000000.0,货币,GS,1397400000000.0,人民币,货币,daedfd6f1836fd4be17bbec5745b3148,20.0,20.0
人民币,1144250000000.0,货币,公司,1144250000000.0,人民币,货币,02e3d164fe8d26b4f36ad4705cb12e00,30.0,30.0
人民币,1355240000000.0,货币,公司,1355240000000.0,人民币,货币,fa4dfb69e4abbc929e6fa6034563b46a,2.0,2.0
人民币,,货币,公司,1473000000000.0,,,9cbc9430e0c63500e5079ae938026f21,,7.5
人民币,1271260000000.0,货币,,1271260000000.0,人民币,货币,2b4962d2892d7a2b6c17261e989cba94,10.5,10.5
人民币,,货币,公司,1406220000000.0,人民币,货币,4ce3cee13c271c88cf37f5f8fdf19084,0.0,7.0
人民币,,货币,公司,3026820000000.0,人民币,货币,6bc22e9545a43af9ba4e711eff5e076e,0.0,50.0
人民币,1440950000000.0,货币,,2697640000000.0,人民币,货币,1ad860577808e8389de48008ab921d68,2.0,35.0
填写/修改后已公示,1162480000000.0,人民币,货币,1162480000000.0,人民币,货币,89ce9ed9af0982c62bbc3a68368b79b3,3.2,3.2
填写/修改后已公示,1419780000000.0,人民币,货币,1419780000000.0,人民币,货币,726404d29b8ba1e71c1c47cba4910b3f,25.05,25.05
人民币,1279640000000.0,货币,,1279640000000.0,人民币,货币,d74034604a71f3438e5e87f4ac2a3c5f,300.0,300.0
人民币,1398790000000.0,货币,公司,1398790000000.0,人民币,货币,e23b4ed464730f08f83fc343c752fba5,200.0,200.0
人民币,,货币,,2083770000000.0,,,4cbe2968d5aa3c51e16f4d18bdf2e950,,50.0
人民币,1345560000000.0,货币,公司,1345560000000.0,人民币,货币,f26e08a6e90414ec94db5a4d43095048,61.8,61.8
人民币,1277650000000.0,货币,公司,1277650000000.0,人民币,货币,a19f32f8b187746ea5b449cc0d805427,15.0,15.0
人民币,1352740000000.0,货币,公司,1352740000000.0,人民币,货币,c5494ef794750e3cca214e72a7b36983,45.0,45.0
人民币,1346950000000.0,货币,公司,1346950000000.0,人民币,货币,1de96d08530f9281974db1b35291c4f2,1.5,1.5
人民币,988128000000.0,货币,GS,988128000000.0,人民币,货币,8319f451bfede93f22234fc19d126a27,5.0,5.0
人民币,1356540000000.0,货币,GS,1356540000000.0,人民币,货币,0c3483f3b57e6d758dcfc48fdf1de12f,14.0,14.0
人民币,1294240000000.0,货币,公司,1293810000000.0,人民币,货币,90841b1fa08e563578ec479a66ad2ee3,78.0,78.0
人民币,1483110000000.0,货币,,1603120000000.0,人民币,货币,58bd356109f61dc8aba082335828644a,0.0,30.0
人民币,,"1,",GS,2065020000000.0,0,,39ad46b754a9a69819dfc2039c2e6a57,,150.0
人民币,1451490000000.0,货币,GS,1725980000000.0,人民币,货币,1e3d7d88a417173f5cbe9a27083aa7bb,25.0,300.0
人民币,1200330000000.0,货币,公司,1200330000000.0,人民币,货币,160b02648b24162c0f0ea3aae3b1aaac,0.45,0.45
人民币,1204650000000.0,货币,公司,1204650000000.0,人民币,货币,4478782611be383dccb309069005d84e,5.1,5.1
人民币,1175620000000.0,货币,,1175620000000.0,人民币,货币,a3aac27da916f9b2511a2c9fe9c4d561,5.0,5.0
人民币,1335890000000.0,货币,GS,1335890000000.0,人民币,货币,a4e56bb306c2858dbb7906ad49b90101,25.0,25.0
人民币,1334850000000.0,货币,,1334850000000.0,人民币,货币,69cdc80502926d7179f5cfac29963dbc,100.0,100.0
人民币,2398260000000.0,货币,,2398260000000.0,人民币,货币,e9306d961befce5ade65c5714ee3543f,0.0,90.0
人民币,1409240000000.0,货币,GS,1409240000000.0,人民币,货币,00cbf7ea22833bb78b0eec8db60100fe,60.0,60.0
人民币,1414340000000.0,货币,,1414340000000.0,人民币,货币,2df247bf73b27246a5cf61afdb683040,0.0,500.0
人民币,1236610000000.0,货币,公司,1236610000000.0,人民币,货币,831556b3081133d337e1b28b1651bc7b,35.0,35.0
人民币,,货币,公司,1555170000000.0,人民币,货币,3011deac7d3424b0f756613efc432fe5,14.0,14.0
人民币,,货币,公司,2708440000000.0,人民币,货币,3d261bd6d427f5c1cd8fdbd29f2a1d55,0.0,207.0
人民币,1447080000000.0,货币,公司,1447080000000.0,人民币,货币,7d97e65c11103844cdbcbee40eb47f85,3.0,3.0
人民币,,货币,公司,1743440000000.0,人民币,货币,b5721eeb0ba41b99002b8747294dabc8,0.0,100.0
人民币,1306080000000.0,货币,,1306080000000.0,人民币,货币,cc48efa8c91a35a8ffefb80c1661f567,4.0,4.0
人民币,1451490000000.0,货币,公司,1546190000000.0,人民币,货币,fd53d3698b496467ce09f8ffe692affb,1.8,50.0
人民币,,货币,公司,2045660000000.0,人民币,货币,defceca7e6466557520fcd83ebf405b4,0.0,147.0
人民币,1442850000000.0,货币,,1501430000000.0,人民币,货币,f4cb7c0ae0c575c4466debf5253cc7d4,45.0,90.0
人民币,1333640000000.0,货币,,1333640000000.0,人民币,货币,4e7df19f4a1a72e1f2990fbe38d68e94,12.0,12.0
人民币,1445360000000.0,货币,公司,1445360000000.0,人民币,货币,c8bde3b4c1f973a9bbb25a6375752b95,0.0,500.0
人民币,1424020000000.0,货币,公司,1329320000000.0,人民币,货币,6bd247d3e22af472f844f9c1b57a8db9,155.0,155.0
人民币,,货币,,1956410000000.0,,,6573f3acaa46191f2db10406c0749288,,120.0
人民币,1257700000000.0,货币,GS,1257700000000.0,人民币,货币,da086059f8e8d201a91de26ead41b3d6,40.0,40.0
人民币,1341240000000.0,货币,公司,1341240000000.0,人民币,货币,b39054baca4c93259267e79220a0326f,6.0,6.0
人民币,,货币,公司,2972910000000.0,人民币,货币,52bbc43c1de318d3fd0d8a686032107f,0.0,10.0
人民币,1077550000000.0,货币,公司,1077550000000.0,人民币,货币,bf848ee9d52e24f9d6a9b82180bd190f,104.5,104.5
人民币,3029410000000.0,"1,",GS,3029410000000.0,人民币,"1,",a88e61dc097a38356623df9e3d887455,100.0,100.0
人民币,1357750000000.0,货币,公司,1357750000000.0,人民币,货币,c1817221010540c3c5ca964adbadcb57,30.0,30.0
人民币,1024930000000.0,货币,公司,1024930000000.0,人民币,货币,71d5f80895892321715eb8e8fe8fb2ea,15.5,15.5
人民币,1389280000000.0,货币,,1389280000000.0,人民币,货币,ac7144af357feb3d315818b2ed2542cd,10.0,10.0
人民币,1368120000000.0,货币,公司,2061990000000.0,人民币,货币,7aa07d360dabe5f7ee48bd740dd66dc4,45.0,225.0
人民币,1377530000000.0,货币,公司,1377530000000.0,人民币,货币,96f8449e3e882c1a6e899a58660fb7ae,3.0,3.0
人民币,1369580000000.0,货币,,1369580000000.0,人民币,货币,9f9517bf4959618a3f2cc590c0bda3f2,25.0,25.0
人民币,1169140000000.0,货币,公司,1169140000000.0,人民币,货币,6ab5479be0f994ac57fa1dcfa17d46ba,30.0,30.0
人民币,1274980000000.0,货币,GS,1274980000000.0,人民币,货币,7c1d2c0945b51809900fc63d8c698e7b,70.0,70.0
人民币,1348930000000.0,"1,",GS,1348930000000.0,人民币,"1,",112acb95229b36f228adc6585362be52,180.0,180.0
人民币,1407690000000.0,货币,公司,1407690000000.0,人民币,货币,d71c53b9cf319aa4710bc904aeb56df1,4.0,4.0
人民币,1284830000000.0,货币,GS,1284830000000.0,人民币,货币,15e533c86c89250decab770634beec37,50.0,50.0
