remark,dataflag,alttime,altitem,entname,cxstatus,altdate,openo
1,1,1.0,市,bb2dd01e889de50563e78b12f3ce8bbe,1,1458489600000.0,37010221603110112
1,核准通过,1.0,经营范围变更,266b7bcf55e7c80e79cfd56be862b0b0,变更,1483545600000.0,37010221611290041
1,1,1.0,章程修正案备案,594addc9ed3cb9c284073ed8f4e4b227,,1483891200000.0,37010221701060018
1,核准通过,2.0,省,63b5dab1d8a8e5a0bfe6635404d1715d,变更,1527091200000.0,846401638c2d4d176a14
,核准通过,1.0,登记机关变更,975472ecac5a200e3c19bd8bf781f84d,变更,1288055705000.0,37010020101026000103
1,1,1.0,联络员信息,ce76027b2298127dcdabf8a5b17386bc,1,1449158400000.0,37010321511190034
1,1,1.0,省,ef8c4c295a1bbd5bb30071c2b25b9568,1,1449417600000.0,37010221512010064
,1,1.0,经营范围变更,d94f812832b99f99ae1ef99ad43fae25,1,1400688000000.0,WB370105140402000005
1,核准通过,1.0,法定代表人变更,0f42cad1a0a1d166f11976703fd68a33,,1471881600000.0,37010321607110044
1,核准通过,2.0,投资人(股权)变更,1726049aecdc7907b8e1ba803a62585b,变更,1467648000000.0,28ff0155b45bb33a05a0
1,核准通过,1.0,住所变更,b5366b9678b53f212e4dd092e8872568,,1514908800000.0,37010321712270012
1,1,1.0,投资人(股权)变更,bc66e85efa84146dc68ac2a8d4a3f277,,1473091200000.0,37011221608180028
,核准通过,0.0,换照,9ad5e395f78bfe432a47a92465afe0fe,变更,1409068800000.0,37010220140827000019
1,1,1.0,联络员信息,845ee1ba90f48b1eef44bbfdb008b177,,1466956800000.0,37011221606130055
1,核准通过,1.0,经营范围变更,bf8662f234ce7ea8c28b01a4acd1c0f8,变更,1525622400000.0,0ea10162e06e4c9f26d2
1,核准通过,1.0,经营范围变更,2411dc295014585bb9334c7f954bc70e,,1516118400000.0,37011221801090008
,核准通过,0.0,经理备案,b2a5bca6203f2c9d191dd4d79fc3373d,变更,1326384000000.0,37010320120113000020
,核准通过,8.0,其他变更(邮政编码),960f05a17a21f1c0381049b81eb585c2,变更,1154655056000.0,37010310221
1,1,1.0,住所变更,71f1b40da4befc7ab4c61d331fcbe77d,1,1437840000000.0,37011221507200005
,核准通过,3.0,住所变更,50a629dd812116110c1e358d6cd51913,变更,1347465600000.0,37011220120913000066
,核准通过,1.0,登记机关变更,b7a1e540c885383be332d6eff87dbd3b,变更,1290665682000.0,37010020101125000420
1,核准通过,1.0,章程修正案备案,54e98c88bfa13eb4977f8b2e24e4557f,,1477324800000.0,37018121610140010
,1,8.0,投资人(股权)变更,61b90cfba07a66fec4ea868b5c50401c,1,1177603200000.0,37012713344
,核准通过,9.0,法定代表人变更,e7b083380ef4bbfb71da4cfadbaf345d,变更,1379347200000.0,WB370112130916000004
,核准通过,1.0,法定代表人变更,13a8a716123e8d7092a5fd8a78c6680d,,1513008000000.0,37010421710230004
1,1,1.0,名称变更,ce58b67c8a8d9591d66c77b9ed8500b7,1,1444752000000.0,37011221509100003
,核准通过,5.0,实收资本变更,805f4047be5606bba8924b8293131032,变更,1291046400000.0,37010520101130000066
MC37018120110309000001,核准通过,1.0,名称变更,ccd8c4f72fb604f235c5e876d12d5c18,变更,1299600000000.0,37018120110309000055
1,核准通过,1.0,住所变更,63515a1e44ede7286da950eb675458c5,,1482681600000.0,37010221612130106
1,核准通过,2.0,监事备案,83d032bbd9c9ee10384fd0127835732c,变更,1445529600000.0,37010221510200047
,核准通过,1.0,企业类型变更,b376cc82f8254574833210a58f8d9d1b,变更,1375113600000.0,WB370102130729000039
1,1,1.0,投资人(股权)变更,ada77e0542c35fafebf1ea98ff675e7b,,1500480000000.0,37012721706280008
1,1,2.0,章程备案,940c6dc3d2701a8f23d8a6620713ea9f,,1491408000000.0,37010221703310106
1,1,2.0,企业类型变更,cf0054c92d30c85475376558c147dd62,1,1525968000000.0,589501622a08ec8d634d
,核准通过,1.0,工商所变更,839a5ef3078132ca8eeca43e1213bc34,变更,1494950400000.0,6883015c0ec43320240e
1,核准通过,1.0,乡(镇/街道),56f7a1f2f75a966b0cafca6980e958f1,,1502035200000.0,37010421708030031
1,核准通过,2.0,投资人(股权)变更,f359025487ff60173eee47a304c0cc14,,1479830400000.0,37010221611210090
1,核准通过,1.0,经营范围变更,4244da9ca6bbeccf003c66ccc4b9c968,,1463068800000.0,37010321604290010
1,1,2.0,住所变更,f4d3b8de1c34760f5736f39317e469c7,,1463414400000.0,37012721604290031
1,1,1.0,市,e4a0988bc11383bd72969f57e097dc4a,,1472227200000.0,37010521608040043
1,核准通过,1.0,住所变更,2716349e0d9cdc76836abecdb9434603,变更,1456848000000.0,37012721602030004
1,核准通过,1.0,法定代表人变更,5dcb53db62ebf72830046c2e846ee4a9,变更,1525968000000.0,a92801631e8c5dd457e4
,核准通过,21.0,法定代表人变更,68dd2f337a6f83196c89cde035eb3f6f,变更,1334851200000.0,37010220120420000061
1,1,1.0,联络员信息,bb2343053b02609045895e82469f64a6,1,1453651200000.0,37010421601120009
1,1,2.0,县(市/区),e1a25fd792db78abc9e349fff00c2bd7,,1516723200000.0,37011321712180028
1,核准通过,1.0,市,5e5195e999f3001ba0ca4d430dc707c7,,1490716800000.0,37018121702240028
,核准通过,1.0,工商所变更,ace99335e9d8bdef9f5d6215d15d555d,变更,1534694400000.0,45cc016554f495597fad
1,核准通过,1.0,注册资本(金)变更,3adf529008427481778a243f8905f7b0,,1491321600000.0,37010521612200058
1,核准通过,1.0,章程修正案备案,ca4ebc9aff60892147c9f0ba319c2b0f,变更,1533225600000.0,0a960164cefd2e1116e5
1,1,1.0,清算组负责人电话,64487db432bb3d56c6133b6cda15708f,1,1530028800000.0,70b30163a9be716025ae
1,核准通过,2.0,管辖机关,1647a91ff21090dd142f3ffc9a8a60ee,变更,1470240000000.0,37010321607260024
1,1,2.0,号,b4016f642cec0ef4fc76264b297e8222,,1460476800000.0,37010221604060076
1,1,1.0,注册资本(金)变更,e4b11146a9010e2cf9699c60d573a347,,1485100800000.0,37010321612080005
,核准通过,1.0,注册号升位,e7c02f6b1584e8049eddada2d3477261,变更,1213773359000.0,sj16240
1,核准通过,1.0,号,33bdb13aed9b8605fdecdaba1582809b,变更,1453651200000.0,37011221512080013
,核准通过,2.0,投资人(股权)变更,5f6df2c278c797cbf73cd6e73367e2fd,变更,1371657600000.0,WB370112130615000010
,核准通过,0.0,经理备案,d92c48366a2a55c14f5dc2ad7d99e0cd,变更,1383494400000.0,WB370125131031000009
1,1,1.0,投资人(股权)变更,1462337910198e7b025fd443c578415d,,1471881600000.0,37010221607280055
1,1,1.0,市,1dc807eee193dcc5ba0fd4a78b522f15,,1467302400000.0,37010221606180017
1,1,1.0,号,cb9404588723136d5062163d17a9116e,,1510848000000.0,37011221711020049
1,1,1.0,联络员信息,bb1f162656c1ff16ef0080bbb32bdff4,1,1487088000000.0,37012721702070002
1,核准通过,1.0,清算组负责人电话,b741c8a7d4d5e8123e23b238a842446a,变更,1536076800000.0,dbe00164fd3040853f40
1,核准通过,1.0,住所变更,6ec35bce185ecfcbc4011a32fb013ac4,变更,1452614400000.0,37010221601040098
1,核准通过,1.0,住所变更,272a6129a23274a0aa0939390128970a,变更,1439827200000.0,37010321506230025
1,核准通过,1.0,董事备案,633389d6c2a9f2f68203ed0953551c67,,1495036800000.0,37018121705170047
1,1,1.0,注册资本(金)变更,feb2d02193dd6353163f406047fc6b88,,1467648000000.0,37010321606170026
,核准通过,4.0,号,e1940a0154e3f8a44fc0714459a42693,变更,1534435200000.0,45cc016545b7a9982690
,1,1.0,注册资本(金)变更,1b24cc1e7956b8fc78774fd7f09c2e3c,1,1091080669000.0,37010519183
1,核准通过,2.0,投资人(股权)变更,693b8eb7cbb2b6f8ada1f1cdd22c3362,变更,1511452800000.0,7696015fece00384178a
,核准通过,2.0,一般经营项目变更,e72d82031c6fc8ab0066b09288cb5815,变更,1378828800000.0,WB370102130905000008
,核准通过,1.0,经营范围变更,8ac2b2e926309425de1b4bf41cf9df92,变更,1419782400000.0,37012720141229000019
1,核准通过,1.0,村(路/社区),ca9bc2884cd5623fc9cf18988f2b6edd,,1501689600000.0,37011221707130028
1,1,1.0,财务负责人信息,62166bbeefb31cf786913557034afa2a,1,1508688000000.0,37010521710120050
,核准通过,2.0,一般经营项目变更,3bc1f929e4bdb8502fcd4d54c7e3d301,变更,1354636800000.0,37010320121203000006
1,核准通过,1.0,董事备案,c393284cc01e8bec0eca1bf241a0c1d6,变更,1453305600000.0,f2e701525e291a0e1405
1,核准通过,1.0,清算组成员备案,5326561098d365cfc240ad07dbebf197,变更,1535990400000.0,c34101655b7e277377a6
,核准通过,5.0,投资人(股权)变更,7c1332fe0092fd7a6a7bf1e420b983df,变更,1299600000000.0,37018120110309000006
1,1,1.0,县(市/区),952738a2e22f2cca1f28441e6072c2b3,1,1433260800000.0,37010321505260068
1,核准通过,14.0,章程修正案备案,399c71121336618c6de2fc03873f782d,变更,1505232000000.0,37010221709120069
1,核准通过,2.0,省,9b787bbfe650f3182433f0f66b6730f6,变更,1527177600000.0,6ac20162fba89b400414
,核准通过,14.0,经营期限(营业期限)变更,20bb16efe33c88dec29d9e9d0539ecf4,变更,1147307722000.0,7955
1,1,1.0,省,c31b743c37213cd88e0e988ecae609f5,,1479052800000.0,37012721611030047
1,1,1.0,省,20ca18e4c5f4bf6fa4d79eb2f6f0d3c8,,1468512000000.0,37012721607110016
,核准通过,1.0,许可经营项目变更,c7d1fa4c73f80faba5a84c33ba4a7b44,变更,1382889600000.0,WB370102131025000033
1,核准通过,2.0,联系电话变更,da55b18a29cdc622cbaf8d30ca7d2120,,1508256000000.0,37010221710110058
,核准通过,3.0,经营范围变更,68e3827345162808e32e305850aec6c4,变更,1426003200000.0,48b3014c076dfe5f4068
1,核准通过,1.0,经营范围变更,7513cc1c21ef3b9568b79c5757851bc4,,1467734400000.0,37010321607040028
1,1,1.0,经理备案,cc945ad5376c1a07efb5b561772c499c,1,1454342400000.0,37012521601310003
1,核准通过,1.0,联络员信息,8f6fac0221cc413d0b957cd330e0dbf7,变更,1458144000000.0,37010221603090051
1,核准通过,2.0,村(路/社区),57ded732243a2300511018df9545b051,变更,1523548800000.0,ffb90162a7f054422fc5
,核准通过,2.0,投资人(股权)变更,d805f477eb3fbedf58a7b8be15f25f0f,变更,1352908800000.0,WB370112121115000007
,核准通过,0.0,董事备案,2a0c83964bbe399ec41c5e19ad3fcca4,变更,1356019200000.0,37010320121221000033
,核准通过,7.0,经营范围变更,724bf15cdc96e3e849393b205642a02b,变更,1308499200000.0,37010020110620000015
,核准通过,2.0,许可经营项目变更,330cbcd5428a59a9df23748d6707af5f,变更,1332691200000.0,37010220120326000057
1,核准通过,1.0,乡(镇/街道),51fa6b09c1885ce32443561b9e156958,,1494432000000.0,37011221704270006
1,核准通过,1.0,乡(镇/街道),f13a8482c6863b2b6dddfe7ff48dde4b,,1515945600000.0,37011221801060003
1,核准通过,1.0,市,292f196aba8ff5f5b22d9b53fb2efe33,变更,1434556800000.0,37012721506160002
1,1,1.0,章程修正案备案,ea71ffde6257f66b207dffab56fdc79d,1,1529424000000.0,10670163f6aee1c50dff
,1,0.0,经理备案,2a16c85273dfd0b83821f94aa0058a1a,1,1308153600000.0,37011220110616000023
,核准通过,1.0,注册号升位,2560af52d88a49d3ac5e57f4a304d2e2,变更,1208154444000.0,3701041021
1,核准通过,1.0,法定代表人变更,8d9aaf501d52ecdf07285d8448c195e1,变更,1530460800000.0,c7b50164466014887039
,1,1.0,董事备案,29a47e9fd9ab408eaf2d936a5fa770a3,,1481040000000.0,37012521611250005
1,核准通过,3.0,经营范围变更,56327950bcc07d6c25c99d11de456c5b,,1518278400000.0,37010321801240061
,核准通过,10.0,注册资本(金)变更,a26e7725af35f1888fd8b670e1599531,变更,1357747200000.0,WB370105130107000013
,1,1.0,经营范围变更,296b4b306917c2129aa54228d4d9aebf,1,1396972800000.0,WB370103140408000025
1,核准通过,1.0,投资人(股权)变更,7958fd2095191099a9c7d3edd6008232,,1508169600000.0,37010421708300032
1,1,1.0,监事备案,f37099b7e6625aa8cfdc05fc4579b715,,1502899200000.0,37010521708010076
1,核准通过,1.0,清算组负责人备案,9554a23caf13c08a849efffadeea387a,,1516723200000.0,37010421801110005
,核准通过,3.0,投资人(股权)变更,ce06a2c88e036553f9d694bb84af9d7d,变更,1373212800000.0,WB370105130617000009
,核准通过,1.0,登记机关变更,7cd803b6f1bcafc75d4785720e506131,变更,1288052441000.0,37010020101026000035
1,核准通过,1.0,投资人(股权)变更,70e1528abc3303eeed1efb1262f25459,变更,1536508800000.0,059101623da323314ab8
,核准通过,0.0,监事备案,1bcadb3dea26e4cbaf6bece9456586c3,变更,1288627200000.0,37011220101102000011
1,1,1.0,联络员信息,062cc78e3da1622667e4be8a45587bc1,1,1449676800000.0,37012721511190024
1,核准通过,1.0,章程备案,5552791d99c4fe8953e38ddda230264a,变更,1469548800000.0,37010521607140011
1,1,6.0,投资人(股权)变更,119c9cfe677a8d5b0d2a049e10e3dd4b,1,1425571200000.0,37010221502130019
,核准通过,0.0,换照,1ddaa0114ee9ce5eb77631606ea7e0b1,变更,1407427200000.0,37010320140808000029
1,核准通过,1.0,企业类型变更,0432162d359c402448d636428484d7ab,变更,1522080000000.0,582a01621ea401a728f9
1,核准通过,4.0,章程修正案备案,54e758324064bad8b6b580a2a9a791d1,,1521475200000.0,37010521803040015
,核准通过,8.0,一般经营项目变更,5c52b22dac2007f89869bfe4fc2f958c,变更,1248019200000.0,37011220090716000021
1,1,2.0,经营范围变更,04f485db38ca395bee012956e3d301b0,,1474473600000.0,37010521609010083
,核准通过,1.0,许可经营项目变更,fc9b8fc1f2ea8aeb4638dc86badf11b6,变更,1368460800000.0,WB370112130507000017
1,2,,章程修正案备案,89999c5b42972b2d237fb88c6af21635,1,,8119016381b823fc45e5
1,1,1.0,住所变更,7c0f02397e3ba798fc9ef1976b08adbe,,1514390400000.0,37010221712200134
1,核准通过,1.0,联络员信息,1ec0d22daf3ac4fa5d5a1d7959249b5a,,1515427200000.0,37012621801070003
1,1,1.0,经营范围变更,702ed160e7176f448cf820243544bf8d,,1514304000000.0,37012721708210010
1,核准通过,1.0,名称变更,1ce8185a8291fb0ec7a12dc1978f4f3c,,1460995200000.0,37011221604010055
1,核准通过,7.0,号,41e8c7c539b42a8ff4d0abad112a2eff,变更,1431360000000.0,37011221504220042
,1,1.0,注册号升位,27f2776363334ca596c143af3172aab6,1,1208413088000.0,sj11780
,1,22.0,实收资本变更,d89bc4c63971710c9a65744f042e543d,1,1216861251000.0,370100177165
,核准通过,7.0,名称变更,7015d77d32aa7b8a24b29cabf0a0df4f,变更,1399305600000.0,WB370102140429000017
,核准通过,1.0,经营范围变更,c2adf21f3bc4524633df662a1a86bb0c,变更,1158249600000.0,37012710991
,核准通过,5.0,经营范围变更,8997f767f1af0d10d14d2538804c766f,变更,1106621900000.0,3701048671
1,1,2.0,章程修正案备案,8bca18d0e7e5229e682487cb57aa40e6,,1462377600000.0,37010221604150030
1,核准通过,1.0,工商所变更,5bb1fa0bac6031d7ee17d46d894c2a8e,变更,1524499200000.0,ffb90162aa155af33627
1,1,1.0,监事备案,131c6c92c8db0545905affc013781721,1,1452528000000.0,37011321512010008
,1,5.0,经营范围变更,72861a15327bd0455b241299abf60951,1,1370707200000.0,WB370104130531000009
,核准通过,12.0,投资人(股权)变更,63f4aaa6223a59a5f32f1b973786db34,变更,1359043200000.0,WB370104130123000011
1,1,2.0,省,4d2c7981d776b02f02e45823dcd742c0,,1505059200000.0,37010421708180045
,核准通过,3.0,实收资本变更,a61d07dcc6da4af46db63e7c73faf8cb,变更,1161739986000.0,14225
,核准通过,1.0,住所变更,44b0bd8c5a95752d3bc979730a4bfdb6,变更,1440432000000.0,37018121506210003
1,1,2.0,投资人(股权)变更,b50de46d5203cf5d049e5bd2b5307e17,1,1434988800000.0,37010221506150054
1,核准通过,1.0,号,aefca2c622722e5a490ec72580273d53,变更,1523462400000.0,129b01624222de1e0ce1
,核准通过,0.0,换照,41f20059ae610c52fb26d0420d7152b6,变更,1417017600000.0,37010420141127000016
1,1,1.0,法定代表人变更,71e4edbd37ed336c0cf5b70a4cbb8dbb,1,1448985600000.0,37010521511230059
,核准通过,2.0,登记机关变更,f4460a04735a348121fc91816d3b308e,变更,1153118887000.0,3701058902
,1,1.0,经营范围变更,763f85c41cb74ce925418d557d6baa8e,1,1411574400000.0,WB370102140919000006
1,核准通过,2.0,经理备案,34c9a5cb092fa67bf15b22c5c0ac59be,变更,1530028800000.0,c7b50164357f67f84801
,核准通过,1.0,经营范围变更,e4687bae587ff417d16ab8bbba8cc4f7,变更,1405958400000.0,WB370112140715000055
,核准通过,15.0,法定代表人变更,fa6e5eca603c995737456bcb3c0f0d11,变更,1413388800000.0,WB370102141016000008
,1,6.0,经营范围变更,e4009c34f909fad6e930988bfa9679ab,1,1432828800000.0,e475014d9ec0d1e54e13
1,核准通过,1.0,经理备案,b7c4ab2427633257632fdc4ab3c9284e,变更,1523548800000.0,8c9801628955a3d1089b
1,核准通过,3.0,经营范围变更,992b44144e36cb784853606a5a411e27,变更,1532275200000.0,71b00164ab2fff6e1616
1,核准通过,3.0,县(市/区),38ae422e74a3265b31a80f3a5c8c2cdb,变更,1441036800000.0,37012721508260018
,核准通过,1.0,实收资本变更,a34013fd4f3c5e08d7e70545ebfcef67,变更,1385654400000.0,WB370112131128000004
1,核准通过,1.0,章程备案,c3769c6d57b629be93c769ac4c5e1c7a,变更,1525363200000.0,bf500162fbec2ee3375a
,1,3.0,投资人(股权)变更,35c2171f2c8c32c65b4483c6aa94f1f0,1,1194845425000.0,37018113542
,1,18.0,经营范围变更,9aaabb824870744833882914c216901a,1,1085541235000.0,19126
,核准通过,4.0,其他变更(邮政编码),ea73fbbebe956b0a958caef0b4bc0068,变更,1112668662000.0,37010094134
1,1,1.0,县(市/区),e714c1e237e0d38384f5b0085b28a600,,1517760000000.0,37010421801300040
1,1,1.0,监事备案,2e2f6f4d7daece79f1e0f9bddbaa0744,,1508688000000.0,37010221709200068
,1,3.0,一般经营项目变更,076b98addac768d1109803396e7b18af,1,1332432000000.0,37010420120323000005
1,核准通过,1.0,联系电话变更,c79a26cb31d527dcd1fe0141501d2c6a,,1466092800000.0,37011221606030043
,核准通过,1.0,投资人(股权)变更,8223ec7760c0a376fd784242021c95c8,变更,1314115200000.0,37018120110824000058
,核准通过,8.0,乡(镇/街道),5ad8f9db64f1b745bbde1edc44d934d9,变更,1484755200000.0,326e0159b528402f2160
,核准通过,0.0,换照,fe63f68b57c2812a06a70a66ad4c07c2,变更,1409500800000.0,37010420140901000118
1,1,1.0,法定代表人变更,2fd1aa1140a519d3ab8856a8e4e48a10,1,1517414400000.0,37010521801180084
1,1,2.0,号,62dc550bbdc4b5098a46429e0ef1e38b,1,1425571200000.0,37010321503020022
,1,1.0,其他变更(邮政编码),36aceff288684c35f0e332585a3b7fed,1,1506009600000.0,7ed3015ea86768bb24b4
1,核准通过,1.0,经营范围变更,c4f32d8d5c1cd03bdd5f92e0c51f0a01,,1476288000000.0,37010321606040008
,1,1.0,管辖机关,56b6dae6cb69ade6217875874ac66f31,1,1449072000000.0,709c015166c8b1711b1d
,核准通过,0.0,换照,a47154059e54c7a1e66d753876ac0195,变更,1408377600000.0,37010320140819000120
,核准通过,5.0,注册资本(金)变更,9ace0d801cabbebba9858b10a02a9645,变更,1271779200000.0,37010020100421000020
1,核准通过,1.0,省,26f916cd33a5d028b50a30438a5a1182,,1508169600000.0,37012721710100077
,1,1.0,注册号升位,d8f9564a8a1ccecda12f1d122133aef4,1,1208309196000.0,sj14460
1,核准通过,1.0,住所变更,3288e8f54cac829fd2541f9d8dd1aee4,变更,1528300800000.0,b3d30163d912ee8b701a
1,1,1.0,章程修正案备案,5675f8277852d5e069bfaef1ab2f32c0,1,1426521600000.0,3925014c2548547f08a3
1,核准通过,1.0,市,8f7064d4b53968b005d44f5f07c68976,,1508774400000.0,37010421709270015
,核准通过,4.0,经营范围变更,3a88f578314864479985d45f57d0ad5a,变更,1413388800000.0,WB370181141013000016
,核准通过,0.0,换照,ade06985c1950fb24c73bbe9363848c4,变更,1407686400000.0,37010520140811000130
,核准通过,1.0,号,89ce965c2d929471c792511e2cec88e3,变更,1427731200000.0,c966014c6e443e741b72
,核准通过,5.0,实收资本变更,c4b63ebd70e9af399ebf074bb8fc6821,变更,1311696000000.0,37011220140814000126
,核准通过,1.0,住所变更,cc584eac19dbc940234da9b40023e907,变更,1215495671000.0,370100175750
1,1,1.0,监事备案,b96496837a9cdfb052fe15521eb1ae2a,,1498579200000.0,37010521705270020
,核准通过,9.0,管辖机关,7a7a9874889efcfef4f5cf58e97fc255,变更,1470153600000.0,37012721606300016
,1,2.0,号,12b744f967928c4f825eaaf07634a1bb,1,1483027200000.0,191201594ed6867d7414
,核准通过,1.0,企业类型变更,d480716f220528c301640c6bc6c67796,变更,1351612800000.0,37010320121031000053
,核准通过,1.0,实收资本变更,6e0021f5fae0974f4833ed843cb100f4,变更,1336320000000.0,37010220120507000055
1,核准通过,1.0,董事备案,287996a3a46e98755b56fb849990a105,变更,1450368000000.0,16d10151b354fd946d2a
