regcap,empnum,estdate,candate,revdate,entstatus,opto,enttype,entcat,industryphy,entname,regcapcur,industryco,opfrom
50.0,5.0,1300000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,科学研究和技术服务业,1a55efadbc063d8606d05ff8c54717dc,,    其他未列明专业技术服务业,1300000000000.0
10.0,5.0,1390000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,租赁和商务服务业,8e7cb09c93d233b0dbca9dac151b974c,,,1390000000000.0
3000000.0,7.0,1500000000000.0,,,在营（开业）企业,,农民专业合作经济组织,农民专业合作社,农、林、牧、渔业,88fc8eec3cd66b9a7b0ca2cccf87c2b6,,    稻谷种植,1500000000000.0
3.0,4.0,1400000000000.0,1510000000000.0,,注销企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,e783ad8c86a7611060b120f02d41ec78,,    摩托车及零配件批发,1400000000000.0
500.0,3.0,1440000000000.0,,1530000000000.0,吊销企业,,有限责任公司(自然人投资或控股),私营企业,居民服务、修理和其他服务业,624d0ef2b432aefa956a59b8d2d4c9a1,,,1440000000000.0
45.0,5.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,d2187578feff3cb6de545fe58a87c309,,    建材批发  ,1500000000000.0
100.0,6.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,科学研究和技术服务业,86e891b4a3ba8bd565044553e2673a85,,  其他科技推广和应用服务业,1490000000000.0
50.0,8.0,1010000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,38d9e471eea573fd85c92eb9b6801c6a,,    通信设备零售,1020000000000.0
300.0,5.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,住宿和餐饮业,32631cafbe71569174b99bd29275c207,,    其他未列明餐饮业,1450000000000.0
100.0,5.0,1380000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,601079c83361291ee44fb7a2649fd8b7,,    建材批发  ,1380000000000.0
50.0,8.0,1060000000000.0,,,在营（开业）企业,1690000000000.0,有限责任公司(自然人投资或控股),私营企业,批发和零售业,ac1d433d22bcf3abf4ca22e04b313bef,,    计算机、软件及辅助设备零售,1060000000000.0
800.0,6.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,农、林、牧、渔业,09151bc52e7369a4abe0e7f7032ecfdf,,    其他农业服务,1460000000000.0
500.0,6.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,制造业,710a557d95555073084d337187d6a245,,    雕塑工艺品制造,1440000000000.0
100.0,5.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,7fa540f6ff50e846094c66791a896e79,,    厨房、卫生间用具及日用杂货批发,1480000000000.0
100.0,5.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,437524870bfaa45efb72f1c078f331fe,,    其他未列明零售业,1420000000000.0
30.0,6.0,1330000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,12d83a93c9c85b9cfb8d31d7c14a77d0,,    摩托车及零配件批发,1330000000000.0
501.0,8.0,1230000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,ef8c4c295a1bbd5bb30071c2b25b9568,,,1230000000000.0
50.0,8.0,1130000000000.0,,,在营（开业）企业,1760000000000.0,有限责任公司(自然人独资),私营企业,批发和零售业,358ca370ceb9d28f1227a632e671f591,,    电气设备批发,1130000000000.0
0.0,3.0,1410000000000.0,,,在营（开业）企业,,有限责任公司分公司(自然人投资或控股),私营企业,批发和零售业,1bec3d875554871d4f7f21860634dea0,,    其他机械设备及电子产品批发,1410000000000.0
50.0,8.0,1070000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股的法人独资),私营企业,制造业,4fc2e4b6436abf5d6e6a043ab1e78f51,,,1070000000000.0
200000.0,5.0,1260000000000.0,,,在营（开业）企业,,农民专业合作经济组织,农民专业合作社,居民服务、修理和其他服务业,0f936ce3d8d844ab505cc3e466958286,,,1260000000000.0
50.0,3.0,1350000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,b7800fcbc7b6c608cde34c6e03bab3d4,,    其他未列明批发业,1350000000000.0
2.0,2.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,房地产业,75da09967d296eabf67fa48ecc9b842e,,  物业管理,1460000000000.0
200.0,3.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,c926592539c8b8717631e93b47da6d0f,,    建材批发  ,1450000000000.0
100.0,8.0,1120000000000.0,,,在营（开业）企业,1750000000000.0,有限责任公司(自然人投资或控股),私营企业,批发和零售业,5d6ae499701444fdbfcb8a62f2a46c60,,,1120000000000.0
100.0,5.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,交通运输、仓储和邮政业,8a31b5c177d0d151f6dad249b7b06a8c,,,1420000000000.0
10.0,2.0,1290000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,bf0df4901e76466bb8669fb65a96df53,,    其他机械设备及电子产品批发,1290000000000.0
10.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,b04a6b1e8344d3b8a3667a60e7bde1a2,,,1470000000000.0
0.0,5.0,1460000000000.0,1520000000000.0,,注销企业,,有限责任公司分公司(非自然人投资或控股的法人独资),私营企业,租赁和商务服务业,a611db2036873a959547a08079dbffc3,,    投资与资产管理,1460000000000.0
50.0,8.0,1190000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,制造业,05e2547b2fd328bf7d361eeb085613ea,,    其他通用零部件制造,1190000000000.0
100.0,5.0,1360000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,43f1856494d4890724663ada0162658b,,  其他未列明建筑业,1360000000000.0
10.0,2.0,1380000000000.0,,1530000000000.0,吊销企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,772948aecdc786acba5d58a21b21e0d1,,    摩托车及零配件批发,1380000000000.0
300000.0,7.0,1260000000000.0,,,在营（开业）企业,,农民专业合作经济组织,农民专业合作社,农、林、牧、渔业,676f7034bd54b3aa74dade9b3cb5827b,,,1260000000000.0
300.0,3.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,81f45120ee2a56a77167b087302bbca3,,,1480000000000.0
500.0,2.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,文化、体育和娱乐业,4a4223d0517e531dce0b7044ab5e0a27,,  其他体育,1470000000000.0
10.0,2.0,1250000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,7e382d2f42ea609af4e28224bd636966,,    电气设备批发,1250000000000.0
200.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,建筑业,965579bcb3070cb49a7278c2bab8bbb7,,  其他未列明建筑业,1470000000000.0
10.0,3.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,科学研究和技术服务业,926e6ee7b2e5f7915750fc955c8adbc9,,    生物技术推广服务,1440000000000.0
5.0,2.0,1390000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,a4b8af331ce24d057319da20ff18121b,,,1390000000000.0
300.0,4.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,defbb8eccb372d4aa704c9d6f4a94ecd,,    其他食品批发,1440000000000.0
300.0,5.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,科学研究和技术服务业,1d2176bdc7b9d84c3d8917c8f6711aa5,,    其他技术推广服务,1460000000000.0
100.0,5.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,建筑业,50931cff2f10e43493d97dca0faf4b62,,,1460000000000.0
50.0,3.0,1350000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,17061fb480f1cb0e6a5f5e6ace95a43a,,,1350000000000.0
0.0,4.0,1350000000000.0,,,在营（开业）企业,,有限责任公司分公司(自然人投资或控股),私营企业,批发和零售业,b12bee906902fab8ae806986a62b9f1f,,    其他机械设备及电子产品批发,1350000000000.0
5.0,5.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,6d18a7cea170bec4b01deabcb8e483d7,,,1420000000000.0
3.0,3.0,1330000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,235d5dd8fa16e53f8c71dfe668c71994,,    摩托车及零配件批发,1330000000000.0
200.0,5.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,84ca97fc5c4ba262f54030c4019d4315,,    摩托车及零配件批发,1500000000000.0
0.0,4.0,1490000000000.0,,,在营（开业）企业,,有限责任公司分公司(自然人投资或控股),私营企业,批发和零售业,381bdc9f537d2ad4dd8a0c411d336127,,    药品零售,1490000000000.0
200.0,6.0,1380000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,信息传输、软件和信息技术服务业,2aae9c3fe80a7c3e8c6bd36fd19b9abb,,,1380000000000.0
50.0,3.0,1390000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,28017089d67713d9ebda1530826081ec,,,1390000000000.0
0.0,3.0,1450000000000.0,,,在营（开业）企业,,有限责任公司分公司(自然人投资或控股),私营企业,租赁和商务服务业,242aa623435d6e45059d71e4aea07f0f,,,1450000000000.0
500.0,8.0,1210000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,675251b0bcd0c18ef8a607fc033df5e4,,    化妆品及卫生用品批发,1210000000000.0
300.0,3.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,359d8bc5fb6797bb9dd9fdeddf085eae,,  其他未列明建筑业,1500000000000.0
600.0,3.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,科学研究和技术服务业,6a37d4560d2664d3604fc307f70b50ff,,    其他技术推广服务,1490000000000.0
100.0,5.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,9694079ba34f74bba11e3c01d0396206,,    其他化工产品批发  ,1420000000000.0
100.0,2.0,1390000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,f1c9e6dfdf935f19431e9ec182e398e8,,    其他电子产品零售,1390000000000.0
200.0,3.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,信息传输、软件和信息技术服务业,d98b743828725866b76617149021b882,,,1480000000000.0
100.0,5.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,d38991314c0674b163f8738240a1beaf,,    其他机械设备及电子产品批发,1460000000000.0
100.0,3.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,信息传输、软件和信息技术服务业,9305723fb4582234292f7fcc0328944d,,    其他未列明信息技术服务业,1460000000000.0
300.0,5.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,20e6bbcc61d743a004dc75cf47627f87,,    建材批发  ,1500000000000.0
50.0,6.0,1340000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,房地产业,10c5f4b454cafac67a6f30fcea96d44c,,  物业管理,1340000000000.0
100.0,3.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,cd0a3d9ae1437f4d095cc355684afe50,,  其他未列明建筑业,1460000000000.0
500.0,8.0,1410000000000.0,1520000000000.0,,注销企业,,有限责任公司(自然人独资),私营企业,制造业,123fd66cd78b4ec27ee4b8630eae4c38,,,1410000000000.0
300.0,3.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,999c22d3ac38d1cf91e9768ed6f9019b,,    服装批发,1450000000000.0
100.0,3.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,建筑业,f7f4e8ac5807cc95c6057dfbc210ce6e,,,1500000000000.0
50.0,4.0,1240000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,交通运输、仓储和邮政业,5e514dd8ed7b009dce8e60fd75eb1de6,,,1240000000000.0
0.0,3.0,1470000000000.0,,,在营（开业）企业,,股份有限公司分公司(非上市、自然人投资或控股),私营企业,教育,5c7e8bd17a2877dc4b036e37ae719f8e,,,1470000000000.0
300.0,5.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,0b992739e9f0c7ee74004354f282bddf,,    其他未列明零售业,1490000000000.0
50.0,2.0,1390000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,建筑业,ac893785e4615f338afcbf686b5a5b7a,,    铁路工程建筑    ,1390000000000.0
100.0,4.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,77d5900d24534f9ab5f1fcc24934f0a4,,,1460000000000.0
50.0,8.0,1130000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,居民服务、修理和其他服务业,b5b84c17c060dcccdd8a3d1c572c6353,,,1130000000000.0
5.0,3.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,3c19e86b502d74fc618c3977de1fd36c,,,1450000000000.0
50.0,3.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,制造业,0ef2c5b3bb710f00d89a05e869a9d609,,,1430000000000.0
51.0,8.0,1180000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,57300b396648a565e47ae52568789dc9,,    百货零售,1180000000000.0
300.0,3.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,aba544122a0c44982783e2ab59635b26,,,1460000000000.0
10.0,2.0,1400000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,农、林、牧、渔业,27c75921b8c8453e8e0be2bd9b79c1b9,,    稻谷种植,1400000000000.0
5.0,6.0,1240000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,房地产业,f7aeb9416807153ca5ad794c789915a8,,  物业管理,1240000000000.0
